system,specification_title,specification_title_value
https://www.flipkart.com/dell-60-96-cm-24-inch-full-hd-ips-panel-99-srgb-250-nits-brightness-3h-hardness-gray-to-gray-fast-mode-1x-hdmi-1-4-1x-dp-1-2-vga-5x-usb-3-2-gen1-ports-tilt-swivel-pivot-height-adjustment-monitor-p2425h/p/itme067b244349c6?pid=MONH2MW23XTGFZGD&lid=LSTMONH2MW23XTGFZGDUSUUHN&marketplace=FLIPKART&q=monitor&store=6bo%2Fg0i%2F9no&srno=s_15_338&otracker=AS_QueryStore_OrganicAutoSuggest_1_4_na_na_na&otracker1=AS_QueryStore_OrganicAutoSuggest_1_4_na_na_na&fm=organic&iid=en_7JZch0MLzpajxYszUaaK23eT_XyAuuyRiYvdEGsQ1ozZmXLUqYxoGvOgCtLAsdPrq4vqL6QdO5xMV3fXGnxsLfUFjCTyOHoHZs-Z5_PS_w0%3D&ppt=None&ppn=None&ssid=rhyggaqam80000001740133788633&qH=08b5411f848a2581,Aspect Ratio,16:09
https://www.flipkart.com/dell-60-96-cm-24-inch-full-hd-ips-panel-99-srgb-250-nits-brightness-3h-hardness-gray-to-gray-fast-mode-1x-hdmi-1-4-1x-dp-1-2-vga-5x-usb-3-2-gen1-ports-tilt-swivel-pivot-height-adjustment-monitor-p2425h/p/itme067b244349c6?pid=MONH2MW23XTGFZGD&lid=LSTMONH2MW23XTGFZGDUSUUHN&marketplace=FLIPKART&q=monitor&store=6bo%2Fg0i%2F9no&srno=s_15_338&otracker=AS_QueryStore_OrganicAutoSuggest_1_4_na_na_na&otracker1=AS_QueryStore_OrganicAutoSuggest_1_4_na_na_na&fm=organic&iid=en_7JZch0MLzpajxYszUaaK23eT_XyAuuyRiYvdEGsQ1ozZmXLUqYxoGvOgCtLAsdPrq4vqL6QdO5xMV3fXGnxsLfUFjCTyOHoHZs-Z5_PS_w0%3D&ppt=None&ppn=None&ssid=rhyggaqam80000001740133788633&qH=08b5411f848a2581,Response Time,5 ms
https://www.flipkart.com/dell-60-96-cm-24-inch-full-hd-ips-panel-99-srgb-250-nits-brightness-3h-hardness-gray-to-gray-fast-mode-1x-hdmi-1-4-1x-dp-1-2-vga-5x-usb-3-2-gen1-ports-tilt-swivel-pivot-height-adjustment-monitor-p2425h/p/itme067b244349c6?pid=MONH2MW23XTGFZGD&lid=LSTMONH2MW23XTGFZGDUSUUHN&marketplace=FLIPKART&q=monitor&store=6bo%2Fg0i%2F9no&srno=s_15_338&otracker=AS_QueryStore_OrganicAutoSuggest_1_4_na_na_na&otracker1=AS_QueryStore_OrganicAutoSuggest_1_4_na_na_na&fm=organic&iid=en_7JZch0MLzpajxYszUaaK23eT_XyAuuyRiYvdEGsQ1ozZmXLUqYxoGvOgCtLAsdPrq4vqL6QdO5xMV3fXGnxsLfUFjCTyOHoHZs-Z5_PS_w0%3D&ppt=None&ppn=None&ssid=rhyggaqam80000001740133788633&qH=08b5411f848a2581,Brightness,250 nits (2D)
https://www.flipkart.com/dell-60-96-cm-24-inch-full-hd-ips-panel-monitor-u2424he/p/itm39a751bf33997?pid=MONHYHD5AECAGGAZ&lid=LSTMONHYHD5AECAGGAZF5RZW5&marketplace=FLIPKART&q=monitor&store=6bo%2Fg0i%2F9no&srno=s_15_340&otracker=AS_QueryStore_OrganicAutoSuggest_1_4_na_na_na&otracker1=AS_QueryStore_OrganicAutoSuggest_1_4_na_na_na&fm=organic&iid=2519dc0f-da14-431a-9b24-980c7c28142a.MONHYHD5AECAGGAZ.SEARCH&ppt=None&ppn=None&ssid=rhyggaqam80000001740133788633&qH=08b5411f848a2581,Model Name,U2424HE
https://www.flipkart.com/dell-60-96-cm-24-inch-full-hd-ips-panel-monitor-u2424he/p/itm39a751bf33997?pid=MONHYHD5AECAGGAZ&lid=LSTMONHYHD5AECAGGAZF5RZW5&marketplace=FLIPKART&q=monitor&store=6bo%2Fg0i%2F9no&srno=s_15_340&otracker=AS_QueryStore_OrganicAutoSuggest_1_4_na_na_na&otracker1=AS_QueryStore_OrganicAutoSuggest_1_4_na_na_na&fm=organic&iid=2519dc0f-da14-431a-9b24-980c7c28142a.MONHYHD5AECAGGAZ.SEARCH&ppt=None&ppn=None&ssid=rhyggaqam80000001740133788633&qH=08b5411f848a2581,Color,Grey
https://www.flipkart.com/dell-60-96-cm-24-inch-full-hd-ips-panel-monitor-u2424he/p/itm39a751bf33997?pid=MONHYHD5AECAGGAZ&lid=LSTMONHYHD5AECAGGAZF5RZW5&marketplace=FLIPKART&q=monitor&store=6bo%2Fg0i%2F9no&srno=s_15_340&otracker=AS_QueryStore_OrganicAutoSuggest_1_4_na_na_na&otracker1=AS_QueryStore_OrganicAutoSuggest_1_4_na_na_na&fm=organic&iid=2519dc0f-da14-431a-9b24-980c7c28142a.MONHYHD5AECAGGAZ.SEARCH&ppt=None&ppn=None&ssid=rhyggaqam80000001740133788633&qH=08b5411f848a2581,Display,60.96 cm (24 inch) LED Display
https://www.flipkart.com/dell-60-96-cm-24-inch-full-hd-ips-panel-monitor-u2424he/p/itm39a751bf33997?pid=MONHYHD5AECAGGAZ&lid=LSTMONHYHD5AECAGGAZF5RZW5&marketplace=FLIPKART&q=monitor&store=6bo%2Fg0i%2F9no&srno=s_15_340&otracker=AS_QueryStore_OrganicAutoSuggest_1_4_na_na_na&otracker1=AS_QueryStore_OrganicAutoSuggest_1_4_na_na_na&fm=organic&iid=2519dc0f-da14-431a-9b24-980c7c28142a.MONHYHD5AECAGGAZ.SEARCH&ppt=None&ppn=None&ssid=rhyggaqam80000001740133788633&qH=08b5411f848a2581,Panel Type,IPS Panel
https://www.flipkart.com/dell-60-96-cm-24-inch-full-hd-ips-panel-monitor-u2424he/p/itm39a751bf33997?pid=MONHYHD5AECAGGAZ&lid=LSTMONHYHD5AECAGGAZF5RZW5&marketplace=FLIPKART&q=monitor&store=6bo%2Fg0i%2F9no&srno=s_15_340&otracker=AS_QueryStore_OrganicAutoSuggest_1_4_na_na_na&otracker1=AS_QueryStore_OrganicAutoSuggest_1_4_na_na_na&fm=organic&iid=2519dc0f-da14-431a-9b24-980c7c28142a.MONHYHD5AECAGGAZ.SEARCH&ppt=None&ppn=None&ssid=rhyggaqam80000001740133788633&qH=08b5411f848a2581,Resolution,1920 x 1080 pixels
https://www.flipkart.com/dell-60-96-cm-24-inch-full-hd-ips-panel-monitor-u2424he/p/itm39a751bf33997?pid=MONHYHD5AECAGGAZ&lid=LSTMONHYHD5AECAGGAZF5RZW5&marketplace=FLIPKART&q=monitor&store=6bo%2Fg0i%2F9no&srno=s_15_340&otracker=AS_QueryStore_OrganicAutoSuggest_1_4_na_na_na&otracker1=AS_QueryStore_OrganicAutoSuggest_1_4_na_na_na&fm=organic&iid=2519dc0f-da14-431a-9b24-980c7c28142a.MONHYHD5AECAGGAZ.SEARCH&ppt=None&ppn=None&ssid=rhyggaqam80000001740133788633&qH=08b5411f848a2581,Screen Resolution Type,Full HD
https://www.flipkart.com/dell-60-96-cm-24-inch-full-hd-ips-panel-monitor-u2424he/p/itm39a751bf33997?pid=MONHYHD5AECAGGAZ&lid=LSTMONHYHD5AECAGGAZF5RZW5&marketplace=FLIPKART&q=monitor&store=6bo%2Fg0i%2F9no&srno=s_15_340&otracker=AS_QueryStore_OrganicAutoSuggest_1_4_na_na_na&otracker1=AS_QueryStore_OrganicAutoSuggest_1_4_na_na_na&fm=organic&iid=2519dc0f-da14-431a-9b24-980c7c28142a.MONHYHD5AECAGGAZ.SEARCH&ppt=None&ppn=None&ssid=rhyggaqam80000001740133788633&qH=08b5411f848a2581,Sales Package,"1 Monitor, Stand Riser, Stand Base, Quick Setup Guide Safety, Environmental and Regulatory Information, Factory Calibration Report, Power Cable, Display Port Cable 1.8 m, USB Type-C to USB Type-C Gen 2 Cable 1 m, USB Type-A to USB Type-C Gen 2 Cable 1 m"
https://www.flipkart.com/dell-60-96-cm-24-inch-full-hd-ips-panel-monitor-u2424he/p/itm39a751bf33997?pid=MONHYHD5AECAGGAZ&lid=LSTMONHYHD5AECAGGAZF5RZW5&marketplace=FLIPKART&q=monitor&store=6bo%2Fg0i%2F9no&srno=s_15_340&otracker=AS_QueryStore_OrganicAutoSuggest_1_4_na_na_na&otracker1=AS_QueryStore_OrganicAutoSuggest_1_4_na_na_na&fm=organic&iid=2519dc0f-da14-431a-9b24-980c7c28142a.MONHYHD5AECAGGAZ.SEARCH&ppt=None&ppn=None&ssid=rhyggaqam80000001740133788633&qH=08b5411f848a2581,Screen Form Factor,Flat
https://www.flipkart.com/dell-60-96-cm-24-inch-full-hd-ips-panel-monitor-u2424he/p/itm39a751bf33997?pid=MONHYHD5AECAGGAZ&lid=LSTMONHYHD5AECAGGAZF5RZW5&marketplace=FLIPKART&q=monitor&store=6bo%2Fg0i%2F9no&srno=s_15_340&otracker=AS_QueryStore_OrganicAutoSuggest_1_4_na_na_na&otracker1=AS_QueryStore_OrganicAutoSuggest_1_4_na_na_na&fm=organic&iid=2519dc0f-da14-431a-9b24-980c7c28142a.MONHYHD5AECAGGAZ.SEARCH&ppt=None&ppn=None&ssid=rhyggaqam80000001740133788633&qH=08b5411f848a2581,HD Standard,1080p
https://www.flipkart.com/dell-60-96-cm-24-inch-full-hd-ips-panel-monitor-u2424he/p/itm39a751bf33997?pid=MONHYHD5AECAGGAZ&lid=LSTMONHYHD5AECAGGAZF5RZW5&marketplace=FLIPKART&q=monitor&store=6bo%2Fg0i%2F9no&srno=s_15_340&otracker=AS_QueryStore_OrganicAutoSuggest_1_4_na_na_na&otracker1=AS_QueryStore_OrganicAutoSuggest_1_4_na_na_na&fm=organic&iid=2519dc0f-da14-431a-9b24-980c7c28142a.MONHYHD5AECAGGAZ.SEARCH&ppt=None&ppn=None&ssid=rhyggaqam80000001740133788633&qH=08b5411f848a2581,Display Screen Coating,Anti-glare
https://www.flipkart.com/dell-60-96-cm-24-inch-full-hd-ips-panel-monitor-u2424he/p/itm39a751bf33997?pid=MONHYHD5AECAGGAZ&lid=LSTMONHYHD5AECAGGAZF5RZW5&marketplace=FLIPKART&q=monitor&store=6bo%2Fg0i%2F9no&srno=s_15_340&otracker=AS_QueryStore_OrganicAutoSuggest_1_4_na_na_na&otracker1=AS_QueryStore_OrganicAutoSuggest_1_4_na_na_na&fm=organic&iid=2519dc0f-da14-431a-9b24-980c7c28142a.MONHYHD5AECAGGAZ.SEARCH&ppt=None&ppn=None&ssid=rhyggaqam80000001740133788633&qH=08b5411f848a2581,Maximum Refresh Rate,"120 Hz (Analog), 120 Hz (Digital)"
https://www.flipkart.com/dell-60-96-cm-24-inch-full-hd-ips-panel-monitor-u2424he/p/itm39a751bf33997?pid=MONHYHD5AECAGGAZ&lid=LSTMONHYHD5AECAGGAZF5RZW5&marketplace=FLIPKART&q=monitor&store=6bo%2Fg0i%2F9no&srno=s_15_340&otracker=AS_QueryStore_OrganicAutoSuggest_1_4_na_na_na&otracker1=AS_QueryStore_OrganicAutoSuggest_1_4_na_na_na&fm=organic&iid=2519dc0f-da14-431a-9b24-980c7c28142a.MONHYHD5AECAGGAZ.SEARCH&ppt=None&ppn=None&ssid=rhyggaqam80000001740133788633&qH=08b5411f848a2581,Aspect Ratio,16:09
https://www.flipkart.com/asus-rog-80-01-cm-31-5-inch-curved-wqhd-led-backlit-va-panel-gaming-monitor-xg32vc/p/itm93e342e46a858?pid=MONG43NGT4Z8RMQ7&lid=LSTMONG43NGT4Z8RMQ7TUUMTM&marketplace=FLIPKART&q=monitor&store=6bo%2Fg0i%2F9no&srno=s_15_339&otracker=AS_QueryStore_OrganicAutoSuggest_1_4_na_na_na&otracker1=AS_QueryStore_OrganicAutoSuggest_1_4_na_na_na&fm=organic&iid=2519dc0f-da14-431a-9b24-980c7c28142a.MONG43NGT4Z8RMQ7.SEARCH&ppt=None&ppn=None&ssid=rhyggaqam80000001740133788633&qH=08b5411f848a2581,Model Name,XG32VC
https://www.flipkart.com/asus-rog-80-01-cm-31-5-inch-curved-wqhd-led-backlit-va-panel-gaming-monitor-xg32vc/p/itm93e342e46a858?pid=MONG43NGT4Z8RMQ7&lid=LSTMONG43NGT4Z8RMQ7TUUMTM&marketplace=FLIPKART&q=monitor&store=6bo%2Fg0i%2F9no&srno=s_15_339&otracker=AS_QueryStore_OrganicAutoSuggest_1_4_na_na_na&otracker1=AS_QueryStore_OrganicAutoSuggest_1_4_na_na_na&fm=organic&iid=2519dc0f-da14-431a-9b24-980c7c28142a.MONG43NGT4Z8RMQ7.SEARCH&ppt=None&ppn=None&ssid=rhyggaqam80000001740133788633&qH=08b5411f848a2581,Series,ROG
https://www.flipkart.com/asus-rog-80-01-cm-31-5-inch-curved-wqhd-led-backlit-va-panel-gaming-monitor-xg32vc/p/itm93e342e46a858?pid=MONG43NGT4Z8RMQ7&lid=LSTMONG43NGT4Z8RMQ7TUUMTM&marketplace=FLIPKART&q=monitor&store=6bo%2Fg0i%2F9no&srno=s_15_339&otracker=AS_QueryStore_OrganicAutoSuggest_1_4_na_na_na&otracker1=AS_QueryStore_OrganicAutoSuggest_1_4_na_na_na&fm=organic&iid=2519dc0f-da14-431a-9b24-980c7c28142a.MONG43NGT4Z8RMQ7.SEARCH&ppt=None&ppn=None&ssid=rhyggaqam80000001740133788633&qH=08b5411f848a2581,Color,Black
https://www.flipkart.com/asus-rog-80-01-cm-31-5-inch-curved-wqhd-led-backlit-va-panel-gaming-monitor-xg32vc/p/itm93e342e46a858?pid=MONG43NGT4Z8RMQ7&lid=LSTMONG43NGT4Z8RMQ7TUUMTM&marketplace=FLIPKART&q=monitor&store=6bo%2Fg0i%2F9no&srno=s_15_339&otracker=AS_QueryStore_OrganicAutoSuggest_1_4_na_na_na&otracker1=AS_QueryStore_OrganicAutoSuggest_1_4_na_na_na&fm=organic&iid=2519dc0f-da14-431a-9b24-980c7c28142a.MONG43NGT4Z8RMQ7.SEARCH&ppt=None&ppn=None&ssid=rhyggaqam80000001740133788633&qH=08b5411f848a2581,Display,80.01 cm (31.5 inch) LED Display
https://www.flipkart.com/asus-rog-80-01-cm-31-5-inch-curved-wqhd-led-backlit-va-panel-gaming-monitor-xg32vc/p/itm93e342e46a858?pid=MONG43NGT4Z8RMQ7&lid=LSTMONG43NGT4Z8RMQ7TUUMTM&marketplace=FLIPKART&q=monitor&store=6bo%2Fg0i%2F9no&srno=s_15_339&otracker=AS_QueryStore_OrganicAutoSuggest_1_4_na_na_na&otracker1=AS_QueryStore_OrganicAutoSuggest_1_4_na_na_na&fm=organic&iid=2519dc0f-da14-431a-9b24-980c7c28142a.MONG43NGT4Z8RMQ7.SEARCH&ppt=None&ppn=None&ssid=rhyggaqam80000001740133788633&qH=08b5411f848a2581,Backlight,LED Backlit Backlight
https://www.flipkart.com/asus-rog-80-01-cm-31-5-inch-curved-wqhd-led-backlit-va-panel-gaming-monitor-xg32vc/p/itm93e342e46a858?pid=MONG43NGT4Z8RMQ7&lid=LSTMONG43NGT4Z8RMQ7TUUMTM&marketplace=FLIPKART&q=monitor&store=6bo%2Fg0i%2F9no&srno=s_15_339&otracker=AS_QueryStore_OrganicAutoSuggest_1_4_na_na_na&otracker1=AS_QueryStore_OrganicAutoSuggest_1_4_na_na_na&fm=organic&iid=2519dc0f-da14-431a-9b24-980c7c28142a.MONG43NGT4Z8RMQ7.SEARCH&ppt=None&ppn=None&ssid=rhyggaqam80000001740133788633&qH=08b5411f848a2581,Panel Type,VA Panel
https://www.flipkart.com/asus-rog-80-01-cm-31-5-inch-curved-wqhd-led-backlit-va-panel-gaming-monitor-xg32vc/p/itm93e342e46a858?pid=MONG43NGT4Z8RMQ7&lid=LSTMONG43NGT4Z8RMQ7TUUMTM&marketplace=FLIPKART&q=monitor&store=6bo%2Fg0i%2F9no&srno=s_15_339&otracker=AS_QueryStore_OrganicAutoSuggest_1_4_na_na_na&otracker1=AS_QueryStore_OrganicAutoSuggest_1_4_na_na_na&fm=organic&iid=2519dc0f-da14-431a-9b24-980c7c28142a.MONG43NGT4Z8RMQ7.SEARCH&ppt=None&ppn=None&ssid=rhyggaqam80000001740133788633&qH=08b5411f848a2581,Resolution,2560 x 1440 pixels
https://www.flipkart.com/asus-rog-80-01-cm-31-5-inch-curved-wqhd-led-backlit-va-panel-gaming-monitor-xg32vc/p/itm93e342e46a858?pid=MONG43NGT4Z8RMQ7&lid=LSTMONG43NGT4Z8RMQ7TUUMTM&marketplace=FLIPKART&q=monitor&store=6bo%2Fg0i%2F9no&srno=s_15_339&otracker=AS_QueryStore_OrganicAutoSuggest_1_4_na_na_na&otracker1=AS_QueryStore_OrganicAutoSuggest_1_4_na_na_na&fm=organic&iid=2519dc0f-da14-431a-9b24-980c7c28142a.MONG43NGT4Z8RMQ7.SEARCH&ppt=None&ppn=None&ssid=rhyggaqam80000001740133788633&qH=08b5411f848a2581,Screen Resolution Type,WQHD
https://www.flipkart.com/asus-rog-80-01-cm-31-5-inch-curved-wqhd-led-backlit-va-panel-gaming-monitor-xg32vc/p/itm93e342e46a858?pid=MONG43NGT4Z8RMQ7&lid=LSTMONG43NGT4Z8RMQ7TUUMTM&marketplace=FLIPKART&q=monitor&store=6bo%2Fg0i%2F9no&srno=s_15_339&otracker=AS_QueryStore_OrganicAutoSuggest_1_4_na_na_na&otracker1=AS_QueryStore_OrganicAutoSuggest_1_4_na_na_na&fm=organic&iid=2519dc0f-da14-431a-9b24-980c7c28142a.MONG43NGT4Z8RMQ7.SEARCH&ppt=None&ppn=None&ssid=rhyggaqam80000001740133788633&qH=08b5411f848a2581,Sales Package,"1 Monitor, Display Port Cable, Power Cord, HDMI Cable, USB 3.0 Cable, Power Adapter, Warranty Card, Quick Start Guide, USB Type C Cable, ROG Sticker"
https://www.flipkart.com/asus-rog-80-01-cm-31-5-inch-curved-wqhd-led-backlit-va-panel-gaming-monitor-xg32vc/p/itm93e342e46a858?pid=MONG43NGT4Z8RMQ7&lid=LSTMONG43NGT4Z8RMQ7TUUMTM&marketplace=FLIPKART&q=monitor&store=6bo%2Fg0i%2F9no&srno=s_15_339&otracker=AS_QueryStore_OrganicAutoSuggest_1_4_na_na_na&otracker1=AS_QueryStore_OrganicAutoSuggest_1_4_na_na_na&fm=organic&iid=2519dc0f-da14-431a-9b24-980c7c28142a.MONG43NGT4Z8RMQ7.SEARCH&ppt=None&ppn=None&ssid=rhyggaqam80000001740133788633&qH=08b5411f848a2581,Screen Form Factor,Curved
https://www.flipkart.com/asus-rog-80-01-cm-31-5-inch-curved-wqhd-led-backlit-va-panel-gaming-monitor-xg32vc/p/itm93e342e46a858?pid=MONG43NGT4Z8RMQ7&lid=LSTMONG43NGT4Z8RMQ7TUUMTM&marketplace=FLIPKART&q=monitor&store=6bo%2Fg0i%2F9no&srno=s_15_339&otracker=AS_QueryStore_OrganicAutoSuggest_1_4_na_na_na&otracker1=AS_QueryStore_OrganicAutoSuggest_1_4_na_na_na&fm=organic&iid=2519dc0f-da14-431a-9b24-980c7c28142a.MONG43NGT4Z8RMQ7.SEARCH&ppt=None&ppn=None&ssid=rhyggaqam80000001740133788633&qH=08b5411f848a2581,Display Screen Coating,Non-glare
https://www.flipkart.com/asus-rog-80-01-cm-31-5-inch-curved-wqhd-led-backlit-va-panel-gaming-monitor-xg32vc/p/itm93e342e46a858?pid=MONG43NGT4Z8RMQ7&lid=LSTMONG43NGT4Z8RMQ7TUUMTM&marketplace=FLIPKART&q=monitor&store=6bo%2Fg0i%2F9no&srno=s_15_339&otracker=AS_QueryStore_OrganicAutoSuggest_1_4_na_na_na&otracker1=AS_QueryStore_OrganicAutoSuggest_1_4_na_na_na&fm=organic&iid=2519dc0f-da14-431a-9b24-980c7c28142a.MONG43NGT4Z8RMQ7.SEARCH&ppt=None&ppn=None&ssid=rhyggaqam80000001740133788633&qH=08b5411f848a2581,Maximum Refresh Rate,"170 Hz (Analog), 170 Hz (Digital)"
https://www.flipkart.com/dell-68-58-cm-27-inch-full-hd-ips-panel-anti-glare-3h-hardness-gray-to-gray-fast-mode-ports-1x-hdmi-1x-dp-1-2-1x-vga-5x-usb-3-2-gen1-tilt-swivel-pivot-height-adjustment-monitor-p2725h/p/itmdf71a116e8141?pid=MONHYTHJZDGMPHYQ&lid=LSTMONHYTHJZDGMPHYQJWTDG9&marketplace=FLIPKART&q=monitor&store=6bo%2Fg0i%2F9no&srno=s_15_341&otracker=AS_QueryStore_OrganicAutoSuggest_1_4_na_na_na&otracker1=AS_QueryStore_OrganicAutoSuggest_1_4_na_na_na&fm=organic&iid=en_7JZch0MLzpajxYszUaaK23eT_XyAuuyRiYvdEGsQ1oykXrA8kpWoODSRMdX7kD9zAKkpsHO8QGFSfGkCCAxcbvUFjCTyOHoHZs-Z5_PS_w0%3D&ppt=None&ppn=None&ssid=rhyggaqam80000001740133788633&qH=08b5411f848a2581,Model Name,P2725H
https://www.flipkart.com/dell-68-58-cm-27-inch-full-hd-ips-panel-anti-glare-3h-hardness-gray-to-gray-fast-mode-ports-1x-hdmi-1x-dp-1-2-1x-vga-5x-usb-3-2-gen1-tilt-swivel-pivot-height-adjustment-monitor-p2725h/p/itmdf71a116e8141?pid=MONHYTHJZDGMPHYQ&lid=LSTMONHYTHJZDGMPHYQJWTDG9&marketplace=FLIPKART&q=monitor&store=6bo%2Fg0i%2F9no&srno=s_15_341&otracker=AS_QueryStore_OrganicAutoSuggest_1_4_na_na_na&otracker1=AS_QueryStore_OrganicAutoSuggest_1_4_na_na_na&fm=organic&iid=en_7JZch0MLzpajxYszUaaK23eT_XyAuuyRiYvdEGsQ1oykXrA8kpWoODSRMdX7kD9zAKkpsHO8QGFSfGkCCAxcbvUFjCTyOHoHZs-Z5_PS_w0%3D&ppt=None&ppn=None&ssid=rhyggaqam80000001740133788633&qH=08b5411f848a2581,Color,Black
https://www.flipkart.com/dell-68-58-cm-27-inch-full-hd-ips-panel-anti-glare-3h-hardness-gray-to-gray-fast-mode-ports-1x-hdmi-1x-dp-1-2-1x-vga-5x-usb-3-2-gen1-tilt-swivel-pivot-height-adjustment-monitor-p2725h/p/itmdf71a116e8141?pid=MONHYTHJZDGMPHYQ&lid=LSTMONHYTHJZDGMPHYQJWTDG9&marketplace=FLIPKART&q=monitor&store=6bo%2Fg0i%2F9no&srno=s_15_341&otracker=AS_QueryStore_OrganicAutoSuggest_1_4_na_na_na&otracker1=AS_QueryStore_OrganicAutoSuggest_1_4_na_na_na&fm=organic&iid=en_7JZch0MLzpajxYszUaaK23eT_XyAuuyRiYvdEGsQ1oykXrA8kpWoODSRMdX7kD9zAKkpsHO8QGFSfGkCCAxcbvUFjCTyOHoHZs-Z5_PS_w0%3D&ppt=None&ppn=None&ssid=rhyggaqam80000001740133788633&qH=08b5411f848a2581,Display,68.58 cm (27 inch) LCD Display
https://www.flipkart.com/dell-68-58-cm-27-inch-full-hd-ips-panel-anti-glare-3h-hardness-gray-to-gray-fast-mode-ports-1x-hdmi-1x-dp-1-2-1x-vga-5x-usb-3-2-gen1-tilt-swivel-pivot-height-adjustment-monitor-p2725h/p/itmdf71a116e8141?pid=MONHYTHJZDGMPHYQ&lid=LSTMONHYTHJZDGMPHYQJWTDG9&marketplace=FLIPKART&q=monitor&store=6bo%2Fg0i%2F9no&srno=s_15_341&otracker=AS_QueryStore_OrganicAutoSuggest_1_4_na_na_na&otracker1=AS_QueryStore_OrganicAutoSuggest_1_4_na_na_na&fm=organic&iid=en_7JZch0MLzpajxYszUaaK23eT_XyAuuyRiYvdEGsQ1oykXrA8kpWoODSRMdX7kD9zAKkpsHO8QGFSfGkCCAxcbvUFjCTyOHoHZs-Z5_PS_w0%3D&ppt=None&ppn=None&ssid=rhyggaqam80000001740133788633&qH=08b5411f848a2581,Backlight,Non LED Backlit Backlight
https://www.flipkart.com/dell-68-58-cm-27-inch-full-hd-ips-panel-anti-glare-3h-hardness-gray-to-gray-fast-mode-ports-1x-hdmi-1x-dp-1-2-1x-vga-5x-usb-3-2-gen1-tilt-swivel-pivot-height-adjustment-monitor-p2725h/p/itmdf71a116e8141?pid=MONHYTHJZDGMPHYQ&lid=LSTMONHYTHJZDGMPHYQJWTDG9&marketplace=FLIPKART&q=monitor&store=6bo%2Fg0i%2F9no&srno=s_15_341&otracker=AS_QueryStore_OrganicAutoSuggest_1_4_na_na_na&otracker1=AS_QueryStore_OrganicAutoSuggest_1_4_na_na_na&fm=organic&iid=en_7JZch0MLzpajxYszUaaK23eT_XyAuuyRiYvdEGsQ1oykXrA8kpWoODSRMdX7kD9zAKkpsHO8QGFSfGkCCAxcbvUFjCTyOHoHZs-Z5_PS_w0%3D&ppt=None&ppn=None&ssid=rhyggaqam80000001740133788633&qH=08b5411f848a2581,Panel Type,IPS Panel
https://www.flipkart.com/dell-68-58-cm-27-inch-full-hd-ips-panel-anti-glare-3h-hardness-gray-to-gray-fast-mode-ports-1x-hdmi-1x-dp-1-2-1x-vga-5x-usb-3-2-gen1-tilt-swivel-pivot-height-adjustment-monitor-p2725h/p/itmdf71a116e8141?pid=MONHYTHJZDGMPHYQ&lid=LSTMONHYTHJZDGMPHYQJWTDG9&marketplace=FLIPKART&q=monitor&store=6bo%2Fg0i%2F9no&srno=s_15_341&otracker=AS_QueryStore_OrganicAutoSuggest_1_4_na_na_na&otracker1=AS_QueryStore_OrganicAutoSuggest_1_4_na_na_na&fm=organic&iid=en_7JZch0MLzpajxYszUaaK23eT_XyAuuyRiYvdEGsQ1oykXrA8kpWoODSRMdX7kD9zAKkpsHO8QGFSfGkCCAxcbvUFjCTyOHoHZs-Z5_PS_w0%3D&ppt=None&ppn=None&ssid=rhyggaqam80000001740133788633&qH=08b5411f848a2581,Screen Resolution Type,Full HD
https://www.flipkart.com/dell-68-58-cm-27-inch-full-hd-ips-panel-anti-glare-3h-hardness-gray-to-gray-fast-mode-ports-1x-hdmi-1x-dp-1-2-1x-vga-5x-usb-3-2-gen1-tilt-swivel-pivot-height-adjustment-monitor-p2725h/p/itmdf71a116e8141?pid=MONHYTHJZDGMPHYQ&lid=LSTMONHYTHJZDGMPHYQJWTDG9&marketplace=FLIPKART&q=monitor&store=6bo%2Fg0i%2F9no&srno=s_15_341&otracker=AS_QueryStore_OrganicAutoSuggest_1_4_na_na_na&otracker1=AS_QueryStore_OrganicAutoSuggest_1_4_na_na_na&fm=organic&iid=en_7JZch0MLzpajxYszUaaK23eT_XyAuuyRiYvdEGsQ1oykXrA8kpWoODSRMdX7kD9zAKkpsHO8QGFSfGkCCAxcbvUFjCTyOHoHZs-Z5_PS_w0%3D&ppt=None&ppn=None&ssid=rhyggaqam80000001740133788633&qH=08b5411f848a2581,Sales Package,"1 Monitor, Stand Riser, Stand Base, Quick Setup Guide Safety, Environmental and Regulatory Information, Factory Calibration Report, Power Cable, Display Port Cable 1.8 m, USB Type-C to USB Type-C Gen 2 Cable 1 m, USB Type-A to USB Type-C Gen 2 Cable 1 m"
